grid_search_id,criterion,max_features,min_samples_leaf,min_samples_split,rmse_val,mad_val,r2_val,comment
2024-01-02-10-37-24-410935,poisson,log2,3,4,0.146472712374361,0.0687924467020502,0.752314719370908,Train 1 to 200 test 200 to 250 using 02312.00004_data-filter/bm-dm-st-ue-uz-sorted-clean-normalized.
2024-01-02-10-37-28-679122,poisson,1,1,2,0.139360420650496,0.0605762910232044,0.763172340884219,(best MAD) Train 1 to 200 test 200 to 250 using 02312.00004_data-filter/bm-dm-st-ue-uz-sorted-clean-normalized.
2024-01-02-10-37-33-590459,poisson,1,1,3,0.139139206218992,0.0607248499832688,0.763770933795109,(best RMSE and r2) Train 1 to 200 test 200 to 250 using 02312.00004_data-filter/bm-dm-st-ue-uz-sorted-clean-normalized.
2024-01-02-10-37-38-360188,poisson,1,1,4,0.13960758667915,0.0611365330418951,0.763046600211261,Train 1 to 200 test 200 to 250 using 02312.00004_data-filter/bm-dm-st-ue-uz-sorted-clean-normalized.
2024-01-02-10-37-43-507314,poisson,1,2,2,0.140121562901818,0.0614306315274003,0.761808380377653,Train 1 to 200 test 200 to 250 using 02312.00004_data-filter/bm-dm-st-ue-uz-sorted-clean-normalized.
2024-01-02-10-37-48-021820,poisson,1,2,3,0.139782920861597,0.0612620007793901,0.761983277353894,Train 1 to 200 test 200 to 250 using 02312.00004_data-filter/bm-dm-st-ue-uz-sorted-clean-normalized.
2024-01-02-10-37-52-578399,poisson,1,2,4,0.139846910956226,0.0614144107720163,0.761938690454255,Train 1 to 200 test 200 to 250 using 02312.00004_data-filter/bm-dm-st-ue-uz-sorted-clean-normalized.
2024-01-02-10-37-57-520323,poisson,1,3,2,0.140721430025047,0.0621824696480831,0.760655984188612,Train 1 to 200 test 200 to 250 using 02312.00004_data-filter/bm-dm-st-ue-uz-sorted-clean-normalized.
2024-01-02-10-38-01-930058,poisson,1,3,3,0.140648063965362,0.0620114773250564,0.76069780052721,Train 1 to 200 test 200 to 250 using 02312.00004_data-filter/bm-dm-st-ue-uz-sorted-clean-normalized.
2024-01-02-10-38-06-370015,poisson,1,3,4,0.141265435468595,0.0625229809425791,0.759681031227904,Train 1 to 200 test 200 to 250 using 02312.00004_data-filter/bm-dm-st-ue-uz-sorted-clean-normalized.
2024-01-02-10-38-10-707508,poisson,2,1,2,0.143165107409459,0.0659868546003301,0.759121336535151,Train 1 to 200 test 200 to 250 using 02312.00004_data-filter/bm-dm-st-ue-uz-sorted-clean-normalized.
2024-01-02-10-38-15-509752,poisson,2,1,3,0.145072503280137,0.0691295987958541,0.75534698414333,Train 1 to 200 test 200 to 250 using 02312.00004_data-filter/bm-dm-st-ue-uz-sorted-clean-normalized.
2024-01-02-10-38-20-044912,poisson,2,1,4,0.144191058044095,0.0664385749971278,0.756483901394107,Train 1 to 200 test 200 to 250 using 02312.00004_data-filter/bm-dm-st-ue-uz-sorted-clean-normalized.
2024-01-02-10-38-24-517849,poisson,2,2,2,0.143879745169549,0.0668581272216059,0.757667332566423,Train 1 to 200 test 200 to 250 using 02312.00004_data-filter/bm-dm-st-ue-uz-sorted-clean-normalized.
2024-01-02-10-38-29-034166,poisson,2,2,3,0.144701840819721,0.0669509819575356,0.75581171510097,Train 1 to 200 test 200 to 250 using 02312.00004_data-filter/bm-dm-st-ue-uz-sorted-clean-normalized.
2024-01-02-10-38-33-050721,poisson,2,2,4,0.144393095341496,0.0667988737554824,0.756051765804424,Train 1 to 200 test 200 to 250 using 02312.00004_data-filter/bm-dm-st-ue-uz-sorted-clean-normalized.
2024-01-02-10-38-37-087788,poisson,2,3,2,0.147255751362433,0.0702165206299338,0.749966264350766,Train 1 to 200 test 200 to 250 using 02312.00004_data-filter/bm-dm-st-ue-uz-sorted-clean-normalized.
2024-01-02-10-38-40-978287,poisson,2,3,3,0.14732412347582,0.0698018972219713,0.750278946251225,Train 1 to 200 test 200 to 250 using 02312.00004_data-filter/bm-dm-st-ue-uz-sorted-clean-normalized.
2024-01-02-10-38-45-032616,poisson,2,3,4,0.147104928366565,0.0693580790663268,0.751092260981474,Train 1 to 200 test 200 to 250 using 02312.00004_data-filter/bm-dm-st-ue-uz-sorted-clean-normalized.
